,stations.num,dts,prcp
321241,36,12/22/1985,0
321242,36,12/23/1985,0.04
321243,36,12/24/1985,0.12
321244,36,12/25/1985,0.08
321245,36,12/26/1985,0.55
321246,36,12/27/1985,0
321247,36,12/28/1985,0
321248,36,12/29/1985,0
321249,36,12/30/1985,0
321250,36,12/31/1985,0
321251,36,1/1/1986,0.2
321252,36,1/2/1986,0.24
321253,36,1/3/1986,0.04
321254,36,1/4/1986,0.24
321255,36,1/5/1986,0.12
321256,36,1/6/1986,0.04
321257,36,1/7/1986,0
321258,36,1/8/1986,0
321259,36,1/9/1986,0.31
321260,36,1/10/1986,0.31
321261,36,1/11/1986,0.16
321262,36,1/12/1986,0.28
321263,36,1/13/1986,0.31
321264,36,1/14/1986,0.31
321265,36,1/15/1986,0
321266,36,1/16/1986,0
321267,36,1/17/1986,0.39
321268,36,1/18/1986,0.83
321269,36,1/19/1986,0.16
321270,36,1/20/1986,0.02
321271,36,1/21/1986,0.1
321272,36,1/22/1986,0.43
321273,36,1/23/1986,0.16
321274,36,1/24/1986,0.03
321275,36,1/25/1986,0
321276,36,1/26/1986,0
321277,36,1/27/1986,0.04
321278,36,1/28/1986,0
321279,36,1/29/1986,0
321280,36,1/30/1986,0
321281,36,1/31/1986,0
321282,36,2/1/1986,0
321283,36,2/2/1986,0
321284,36,2/3/1986,0
321285,36,2/4/1986,0
321286,36,2/5/1986,0
321287,36,2/6/1986,0
321288,36,2/7/1986,0
321289,36,2/8/1986,0
321290,36,2/9/1986,0
321291,36,2/10/1986,0
321292,36,2/11/1986,0
321293,36,2/12/1986,0
321294,36,2/13/1986,0
321295,36,2/14/1986,0
321296,36,2/15/1986,0
321297,36,2/16/1986,0
321298,36,2/17/1986,0
321299,36,2/18/1986,0
321300,36,2/19/1986,0
321301,36,2/20/1986,0
321302,36,2/21/1986,0
321303,36,2/22/1986,0
321304,36,2/23/1986,0.04
321305,36,2/24/1986,0
321306,36,2/25/1986,0
321307,36,2/26/1986,0
321308,36,2/27/1986,0
321309,36,2/28/1986,0
321310,36,3/1/1986,0
321311,36,3/2/1986,0
321312,36,3/3/1986,0
321313,36,3/4/1986,0.21
321314,36,3/5/1986,0.04
321315,36,3/6/1986,0
321316,36,3/7/1986,0
321317,36,3/8/1986,0
321318,36,3/9/1986,0
321319,36,3/10/1986,0
321320,36,3/11/1986,0
321321,36,3/12/1986,0
321322,36,3/13/1986,0
321323,36,3/14/1986,0
321324,36,3/15/1986,0
321325,36,3/16/1986,0
321326,36,3/17/1986,0
321327,36,3/18/1986,0.16
321328,36,3/19/1986,0.39
321329,36,3/20/1986,0
321330,36,3/21/1986,0.12
321331,36,3/22/1986,0.31
321332,36,3/23/1986,0.33
321333,36,3/24/1986,0
321334,36,3/25/1986,0.09
321335,36,3/26/1986,0.08
321336,36,3/27/1986,0.56
321337,36,3/28/1986,0.16
321338,36,3/29/1986,0.28
321339,36,3/30/1986,0.73
321340,36,3/31/1986,0.28
321341,36,4/1/1986,0
321342,36,4/2/1986,0.03
321343,36,4/3/1986,0.02
321344,36,4/4/1986,0
321345,36,4/5/1986,0
321346,36,4/6/1986,0.04
321347,36,4/7/1986,0
321348,36,4/8/1986,0
321349,36,4/9/1986,0
321350,36,4/10/1986,0
321351,36,4/11/1986,0
321352,36,4/12/1986,0
321353,36,4/13/1986,0.16
321354,36,4/14/1986,0.16
321355,36,4/15/1986,0.16
321356,36,4/16/1986,0.04
321357,36,4/17/1986,0
321358,36,4/18/1986,0.04
321359,36,4/19/1986,0.13
321360,36,4/20/1986,0.43
321361,36,4/21/1986,0.2
321362,36,4/22/1986,0
321363,36,4/23/1986,0
321364,36,4/24/1986,0.24
321365,36,4/25/1986,0
321366,36,4/26/1986,0.2
321367,36,4/27/1986,0.02
321368,36,4/28/1986,0
321369,36,4/29/1986,0
321370,36,4/30/1986,0
321371,36,5/1/1986,0
321372,36,5/2/1986,0.01
321373,36,5/3/1986,0.24
321374,36,5/4/1986,0
321375,36,5/5/1986,0.02
321376,36,5/6/1986,0.63
321377,36,5/7/1986,0.04
321378,36,5/8/1986,0
321379,36,5/9/1986,0.08
321380,36,5/10/1986,0
321381,36,5/11/1986,0
321382,36,5/12/1986,0.08
321383,36,5/13/1986,0
321384,36,5/14/1986,0.08
321385,36,5/15/1986,0
321386,36,5/16/1986,0
321387,36,5/17/1986,0.02
321388,36,5/18/1986,0
321389,36,5/19/1986,0
321390,36,5/20/1986,0.16
321391,36,5/21/1986,0
321392,36,5/22/1986,0
321393,36,5/23/1986,0.12
321394,36,5/24/1986,0
321395,36,5/25/1986,0
321396,36,5/26/1986,0
321397,36,5/27/1986,NA
321398,36,5/28/1986,0.04
321399,36,5/29/1986,0
321400,36,5/30/1986,0
321401,36,5/31/1986,0
321402,36,6/1/1986,0
321403,36,6/2/1986,0.28
321404,36,6/3/1986,0.43
321405,36,6/4/1986,0.04
321406,36,6/5/1986,0.28
321407,36,6/6/1986,0.55
321408,36,6/7/1986,0
321409,36,6/8/1986,0
321410,36,6/9/1986,0
321411,36,6/10/1986,0.08
321412,36,6/11/1986,0.43
321413,36,6/12/1986,0
321414,36,6/13/1986,0
321415,36,6/14/1986,0
321416,36,6/15/1986,0
321417,36,6/16/1986,0.08
321418,36,6/17/1986,0.02
321419,36,6/18/1986,0
321420,36,6/19/1986,0
321421,36,6/20/1986,0
321422,36,6/21/1986,0
321423,36,6/22/1986,0
321424,36,6/23/1986,0.08
321425,36,6/24/1986,0
321426,36,6/25/1986,0
321427,36,6/26/1986,0
321428,36,6/27/1986,0
321429,36,6/28/1986,0
321430,36,6/29/1986,0
321431,36,6/30/1986,0
321432,36,7/1/1986,0
321433,36,7/2/1986,0
321434,36,7/3/1986,0
321435,36,7/4/1986,0
321436,36,7/5/1986,0.71
321437,36,7/6/1986,0.05
321438,36,7/7/1986,0
321439,36,7/8/1986,0.08
321440,36,7/9/1986,0.02
321441,36,7/10/1986,0
321442,36,7/11/1986,0
321443,36,7/12/1986,0
321444,36,7/13/1986,0
321445,36,7/14/1986,0
321446,36,7/15/1986,0
321447,36,7/16/1986,0
321448,36,7/17/1986,0
321449,36,7/18/1986,0
321450,36,7/19/1986,0
321451,36,7/20/1986,0
321452,36,7/21/1986,0.02
321453,36,7/22/1986,0.28
321454,36,7/23/1986,0.18
321455,36,7/24/1986,0.31
321456,36,7/25/1986,0.04
321457,36,7/26/1986,0
321458,36,7/27/1986,0
321459,36,7/28/1986,0
321460,36,7/29/1986,0
321461,36,7/30/1986,0
321462,36,7/31/1986,0
321463,36,8/1/1986,0
321464,36,8/2/1986,0
321465,36,8/3/1986,0.04
321466,36,8/4/1986,0.04
321467,36,8/5/1986,0
321468,36,8/6/1986,0
321469,36,8/7/1986,0
321470,36,8/8/1986,0
321471,36,8/9/1986,0
321472,36,8/10/1986,0
321473,36,8/11/1986,0
321474,36,8/12/1986,0
321475,36,8/13/1986,0
321476,36,8/14/1986,0
321477,36,8/15/1986,0
321478,36,8/16/1986,0
321479,36,8/17/1986,0
321480,36,8/18/1986,0.24
321481,36,8/19/1986,0.04
321482,36,8/20/1986,0
321483,36,8/21/1986,0.41
321484,36,8/22/1986,0.51
321485,36,8/23/1986,0.01
321486,36,8/24/1986,0
321487,36,8/25/1986,0.2
321488,36,8/26/1986,0.04
321489,36,8/27/1986,0.04
321490,36,8/28/1986,0.2
321491,36,8/29/1986,0.79
321492,36,8/30/1986,0.22
321493,36,8/31/1986,0
321494,36,9/1/1986,0
321495,36,9/2/1986,0.39
321496,36,9/3/1986,0.08
321497,36,9/4/1986,0
321498,36,9/5/1986,0
321499,36,9/6/1986,0.08
321500,36,9/7/1986,0
321501,36,9/8/1986,0
321502,36,9/9/1986,0
321503,36,9/10/1986,0
321504,36,9/11/1986,0
321505,36,9/12/1986,0.08
321506,36,9/13/1986,0.31
321507,36,9/14/1986,0.24
321508,36,9/15/1986,0.04
321509,36,9/16/1986,0
321510,36,9/17/1986,0
321511,36,9/18/1986,0
321512,36,9/19/1986,0
321513,36,9/20/1986,0
321514,36,9/21/1986,0
321515,36,9/22/1986,0
321516,36,9/23/1986,0
321517,36,9/24/1986,0
321518,36,9/25/1986,0
321519,36,9/26/1986,0
321520,36,9/27/1986,0
321521,36,9/28/1986,0
321522,36,9/29/1986,0
321523,36,9/30/1986,0
321524,36,10/1/1986,0
321525,36,10/2/1986,0
321526,36,10/3/1986,0
321527,36,10/4/1986,0
321528,36,10/5/1986,0
321529,36,10/6/1986,0
321530,36,10/7/1986,0.01
321531,36,10/8/1986,0
321532,36,10/9/1986,0
321533,36,10/10/1986,0
321534,36,10/11/1986,0
321535,36,10/12/1986,0
321536,36,10/13/1986,0
321537,36,10/14/1986,0
321538,36,10/15/1986,0
321539,36,10/16/1986,0
321540,36,10/17/1986,0
321541,36,10/18/1986,0.26
321542,36,10/19/1986,0.83
321543,36,10/20/1986,0.16
321544,36,10/21/1986,0.98
321545,36,10/22/1986,0.28
321546,36,10/23/1986,0.04
321547,36,10/24/1986,0.03
321548,36,10/25/1986,0.14
321549,36,10/26/1986,0
321550,36,10/27/1986,0.31
321551,36,10/28/1986,0.16
321552,36,10/29/1986,0
321553,36,10/30/1986,0.02
321554,36,10/31/1986,0.13
321555,36,11/1/1986,0
321556,36,11/2/1986,0
321557,36,11/3/1986,0.02
321558,36,11/4/1986,0
321559,36,11/5/1986,0.04
321560,36,11/6/1986,0
321561,36,11/7/1986,0.04
321562,36,11/8/1986,0
321563,36,11/9/1986,0
321564,36,11/10/1986,0
321565,36,11/11/1986,0.04
321566,36,11/12/1986,0
321567,36,11/13/1986,0.01
321568,36,11/14/1986,0
321569,36,11/15/1986,0
321570,36,11/16/1986,0
321571,36,11/17/1986,0.08
321572,36,11/18/1986,0.31
321573,36,11/19/1986,0.31
321574,36,11/20/1986,0.24
321575,36,11/21/1986,0.08
321576,36,11/22/1986,0.08
321577,36,11/23/1986,0.06
321578,36,11/24/1986,0
321579,36,11/25/1986,0.02
321580,36,11/26/1986,0.01
321581,36,11/27/1986,0
321582,36,11/28/1986,0
321583,36,11/29/1986,0
321584,36,11/30/1986,0
321585,36,12/1/1986,0
321586,36,12/2/1986,0
321587,36,12/3/1986,0
321588,36,12/4/1986,0
321589,36,12/5/1986,0.05
321590,36,12/6/1986,0
321591,36,12/7/1986,0.01
321592,36,12/8/1986,0
321593,36,12/9/1986,0.01
321594,36,12/10/1986,0
321595,36,12/11/1986,0
321596,36,12/12/1986,0.12
321597,36,12/13/1986,0.25
321598,36,12/14/1986,0.17
321599,36,12/15/1986,0.47
321600,36,12/16/1986,0
321601,36,12/17/1986,0.2
321602,36,12/18/1986,0.35
321603,36,12/19/1986,0.16
321604,36,12/20/1986,0.1
321605,36,12/21/1986,0.04
321606,36,12/22/1986,0
321607,36,12/23/1986,0.01
321608,36,12/24/1986,0.35
321609,36,12/25/1986,0
321610,36,12/26/1986,0.01
321611,36,12/27/1986,0.04
321612,36,12/28/1986,0.2
321613,36,12/29/1986,1.42
321614,36,12/30/1986,0.22
321615,36,12/31/1986,0.24
321616,36,1/1/1987,0.47
321617,36,1/2/1987,0
321618,36,1/3/1987,0.04
321619,36,1/4/1987,0.24
321620,36,1/5/1987,0.59
321621,36,1/6/1987,0.04
321622,36,1/7/1987,0
321623,36,1/8/1987,0.01
321624,36,1/9/1987,0
321625,36,1/10/1987,0.04
321626,36,1/11/1987,0
321627,36,1/12/1987,0
321628,36,1/13/1987,0
321629,36,1/14/1987,0
321630,36,1/15/1987,0
321631,36,1/16/1987,0
321632,36,1/17/1987,0
321633,36,1/18/1987,0
321634,36,1/19/1987,0
321635,36,1/20/1987,0
321636,36,1/21/1987,0.01
321637,36,1/22/1987,0.01
321638,36,1/23/1987,0.01
321639,36,1/24/1987,0.02
321640,36,1/25/1987,0.08
321641,36,1/26/1987,0
321642,36,1/27/1987,0
321643,36,1/28/1987,0
321644,36,1/29/1987,0
321645,36,1/30/1987,0
321646,36,1/31/1987,0
321647,36,2/1/1987,0
321648,36,2/2/1987,0
321649,36,2/3/1987,0
321650,36,2/4/1987,0
321651,36,2/5/1987,0.08
321652,36,2/6/1987,0
321653,36,2/7/1987,0.06
321654,36,2/8/1987,0.12
321655,36,2/9/1987,0.01
321656,36,2/10/1987,0
321657,36,2/11/1987,0.22
321658,36,2/12/1987,0
321659,36,2/13/1987,0
321660,36,2/14/1987,0.2
321661,36,2/15/1987,0.08
321662,36,2/16/1987,0
321663,36,2/17/1987,0.01
321664,36,2/18/1987,0.06
321665,36,2/19/1987,0
321666,36,2/20/1987,0
321667,36,2/21/1987,0.02
321668,36,2/22/1987,0
321669,36,2/23/1987,0
321670,36,2/24/1987,0
321671,36,2/25/1987,0
321672,36,2/26/1987,0.39
321673,36,2/27/1987,0.12
321674,36,2/28/1987,0.02
321675,36,3/1/1987,0.83
321676,36,3/2/1987,0.08
321677,36,3/3/1987,0
321678,36,3/4/1987,0
321679,36,3/5/1987,0
321680,36,3/6/1987,0
321681,36,3/7/1987,0
321682,36,3/8/1987,0
321683,36,3/9/1987,0
321684,36,3/10/1987,0
321685,36,3/11/1987,0
321686,36,3/12/1987,0
321687,36,3/13/1987,0
321688,36,3/14/1987,0.08
321689,36,3/15/1987,0.02
321690,36,3/16/1987,0.31
321691,36,3/17/1987,0.31
321692,36,3/18/1987,0.01
321693,36,3/19/1987,0
321694,36,3/20/1987,0.04
321695,36,3/21/1987,0.31
321696,36,3/22/1987,0.25
321697,36,3/23/1987,0.35
321698,36,3/24/1987,0.2
321699,36,3/25/1987,0.16
321700,36,3/26/1987,0.04
321701,36,3/27/1987,0.16
321702,36,3/28/1987,0.12
321703,36,3/29/1987,0.01
321704,36,3/30/1987,0
321705,36,3/31/1987,0
321706,36,4/1/1987,0
321707,36,4/2/1987,0
321708,36,4/3/1987,0
321709,36,4/4/1987,0
321710,36,4/5/1987,0
321711,36,4/6/1987,0
321712,36,4/7/1987,0
321713,36,4/8/1987,0.06
321714,36,4/9/1987,0.16
321715,36,4/10/1987,0.03
321716,36,4/11/1987,0.47
321717,36,4/12/1987,0
321718,36,4/13/1987,0
321719,36,4/14/1987,0
321720,36,4/15/1987,0
321721,36,4/16/1987,0
321722,36,4/17/1987,0
321723,36,4/18/1987,0
321724,36,4/19/1987,0.02
321725,36,4/20/1987,0.08
321726,36,4/21/1987,0
321727,36,4/22/1987,0
321728,36,4/23/1987,0
321729,36,4/24/1987,0
321730,36,4/25/1987,0
321731,36,4/26/1987,0
321732,36,4/27/1987,0
321733,36,4/28/1987,0
321734,36,4/29/1987,0
321735,36,4/30/1987,0
321736,36,5/1/1987,0.04
321737,36,5/2/1987,0
321738,36,5/3/1987,0.04
321739,36,5/4/1987,0
321740,36,5/5/1987,0
321741,36,5/6/1987,0
321742,36,5/7/1987,0
321743,36,5/8/1987,0
321744,36,5/9/1987,0
321745,36,5/10/1987,0
321746,36,5/11/1987,0.31
321747,36,5/12/1987,0.04
321748,36,5/13/1987,0.12
321749,36,5/14/1987,0.12
321750,36,5/15/1987,0.04
321751,36,5/16/1987,0
321752,36,5/17/1987,0.06
321753,36,5/18/1987,0
321754,36,5/19/1987,0.01
321755,36,5/20/1987,0.2
321756,36,5/21/1987,0.06
321757,36,5/22/1987,0
321758,36,5/23/1987,0
321759,36,5/24/1987,0
321760,36,5/25/1987,0
321761,36,5/26/1987,0
321762,36,5/27/1987,0
321763,36,5/28/1987,0.67
321764,36,5/29/1987,0.05
321765,36,5/30/1987,0.02
321766,36,5/31/1987,0
321767,36,6/1/1987,0.28
321768,36,6/2/1987,0.16
321769,36,6/3/1987,0.05
321770,36,6/4/1987,0.12
321771,36,6/5/1987,0.02
321772,36,6/6/1987,0
321773,36,6/7/1987,0.51
321774,36,6/8/1987,0.01
321775,36,6/9/1987,0.08
321776,36,6/10/1987,0.01
321777,36,6/11/1987,0
321778,36,6/12/1987,0.28
321779,36,6/13/1987,0.12
321780,36,6/14/1987,0
321781,36,6/15/1987,0
321782,36,6/16/1987,0.12
321783,36,6/17/1987,0
321784,36,6/18/1987,0.16
321785,36,6/19/1987,0
321786,36,6/20/1987,0.08
321787,36,6/21/1987,0.16
321788,36,6/22/1987,0.04
321789,36,6/23/1987,0.43
321790,36,6/24/1987,0
321791,36,6/25/1987,0.08
321792,36,6/26/1987,0
321793,36,6/27/1987,0.04
321794,36,6/28/1987,0
321795,36,6/29/1987,0.08
321796,36,6/30/1987,0
321797,36,7/1/1987,0
321798,36,7/2/1987,0
321799,36,7/3/1987,0
321800,36,7/4/1987,0
321801,36,7/5/1987,0
321802,36,7/6/1987,0
321803,36,7/7/1987,0.01
321804,36,7/8/1987,0
321805,36,7/9/1987,0
321806,36,7/10/1987,0
321807,36,7/11/1987,0
321808,36,7/12/1987,0
321809,36,7/13/1987,0
321810,36,7/14/1987,0.28
321811,36,7/15/1987,0.47
321812,36,7/16/1987,0.83
321813,36,7/17/1987,0.02
321814,36,7/18/1987,0.43
321815,36,7/19/1987,0.31
321816,36,7/20/1987,1.54
321817,36,7/21/1987,0
321818,36,7/22/1987,0.04
321819,36,7/23/1987,0
321820,36,7/24/1987,0.12
321821,36,7/25/1987,0.08
321822,36,7/26/1987,0.43
321823,36,7/27/1987,0.04
321824,36,7/28/1987,0.24
321825,36,7/29/1987,0.28
321826,36,7/30/1987,0
321827,36,7/31/1987,0.04
321828,36,8/1/1987,0.35
321829,36,8/2/1987,0.08
321830,36,8/3/1987,0.1
321831,36,8/4/1987,0.16
321832,36,8/5/1987,0.04
321833,36,8/6/1987,0.08
321834,36,8/7/1987,0.02
321835,36,8/8/1987,0.16
321836,36,8/9/1987,0.04
321837,36,8/10/1987,0
321838,36,8/11/1987,0
321839,36,8/12/1987,0
321840,36,8/13/1987,0
321841,36,8/14/1987,0
321842,36,8/15/1987,0
321843,36,8/16/1987,0
321844,36,8/17/1987,0.51
321845,36,8/18/1987,0
321846,36,8/19/1987,0
321847,36,8/20/1987,0
321848,36,8/21/1987,0
321849,36,8/22/1987,0.08
321850,36,8/23/1987,0
321851,36,8/24/1987,0.36
321852,36,8/25/1987,0.01
321853,36,8/26/1987,0.2
321854,36,8/27/1987,0
321855,36,8/28/1987,0
321856,36,8/29/1987,0
321857,36,8/30/1987,0
321858,36,8/31/1987,0
321859,36,9/1/1987,0
321860,36,9/2/1987,0
321861,36,9/3/1987,0
321862,36,9/4/1987,0.12
321863,36,9/5/1987,0
321864,36,9/6/1987,0.02
321865,36,9/7/1987,0.04
321866,36,9/8/1987,0
321867,36,9/9/1987,0.16
321868,36,9/10/1987,0
321869,36,9/11/1987,0.08
321870,36,9/12/1987,0.14
321871,36,9/13/1987,1.1
321872,36,9/14/1987,0
321873,36,9/15/1987,0
321874,36,9/16/1987,0
321875,36,9/17/1987,0
321876,36,9/18/1987,0
321877,36,9/19/1987,0
321878,36,9/20/1987,0
321879,36,9/21/1987,0.01
321880,36,9/22/1987,0.12
321881,36,9/23/1987,0
321882,36,9/24/1987,0.35
321883,36,9/25/1987,0
321884,36,9/26/1987,0
321885,36,9/27/1987,0
321886,36,9/28/1987,0
321887,36,9/29/1987,0
321888,36,9/30/1987,0
321889,36,10/1/1987,0
321890,36,10/2/1987,0
321891,36,10/3/1987,0
321892,36,10/4/1987,0.02
321893,36,10/5/1987,1.1
321894,36,10/6/1987,0.28
321895,36,10/7/1987,0.28
321896,36,10/8/1987,0.18
321897,36,10/9/1987,0
321898,36,10/10/1987,0
321899,36,10/11/1987,0.04
321900,36,10/12/1987,0.04
321901,36,10/13/1987,0
321902,36,10/14/1987,0.43
321903,36,10/15/1987,0.16
321904,36,10/16/1987,0
321905,36,10/17/1987,0
321906,36,10/18/1987,0
321907,36,10/19/1987,0
321908,36,10/20/1987,0.12
321909,36,10/21/1987,0.01
321910,36,10/22/1987,0
321911,36,10/23/1987,0.04
321912,36,10/24/1987,0
321913,36,10/25/1987,0
321914,36,10/26/1987,0
321915,36,10/27/1987,0.04
321916,36,10/28/1987,0.24
321917,36,10/29/1987,0
321918,36,10/30/1987,0
321919,36,10/31/1987,0
321920,36,11/1/1987,0
321921,36,11/2/1987,0
321922,36,11/3/1987,0
321923,36,11/4/1987,0
321924,36,11/5/1987,0
321925,36,11/6/1987,0
321926,36,11/7/1987,0
321927,36,11/8/1987,0
321928,36,11/9/1987,0.04
321929,36,11/10/1987,0.05
321930,36,11/11/1987,0.31
321931,36,11/12/1987,0.25
321932,36,11/13/1987,0.44
321933,36,11/14/1987,0.16
321934,36,11/15/1987,0.16
321935,36,11/16/1987,0.12
321936,36,11/17/1987,0
321937,36,11/18/1987,0.75
321938,36,11/19/1987,0.24
321939,36,11/20/1987,0.12
321940,36,11/21/1987,0.2
321941,36,11/22/1987,0.2
321942,36,11/23/1987,0
321943,36,11/24/1987,0.08
321944,36,11/25/1987,0.16
321945,36,11/26/1987,0.1
321946,36,11/27/1987,0
321947,36,11/28/1987,0
321948,36,11/29/1987,0
321949,36,11/30/1987,0
321950,36,12/1/1987,0
321951,36,12/2/1987,0
321952,36,12/3/1987,0
321953,36,12/4/1987,0
321954,36,12/5/1987,0
321955,36,12/6/1987,0
321956,36,12/7/1987,0
321957,36,12/8/1987,0
321958,36,12/9/1987,0.02
321959,36,12/10/1987,0.04
321960,36,12/11/1987,0
321961,36,12/12/1987,0
321962,36,12/13/1987,0
321963,36,12/14/1987,0
321964,36,12/15/1987,0.12
321965,36,12/16/1987,0.35
321966,36,12/17/1987,0.35
321967,36,12/18/1987,0
321968,36,12/19/1987,0.02
321969,36,12/20/1987,0.03
321970,36,12/21/1987,0.04
321971,36,12/22/1987,0
321972,36,12/23/1987,0
321973,36,12/24/1987,0.04
321974,36,12/25/1987,0
321975,36,12/26/1987,0
321976,36,12/27/1987,0
321977,36,12/28/1987,0
321978,36,12/29/1987,0.2
321979,36,12/30/1987,0.08
321980,36,12/31/1987,0.04
321981,36,1/1/1988,0.35
321982,36,1/2/1988,0.2
321983,36,1/3/1988,0.08
321984,36,1/4/1988,0.13
321985,36,1/5/1988,0.29
321986,36,1/6/1988,0.21
321987,36,1/7/1988,0.02
321988,36,1/8/1988,0
321989,36,1/9/1988,0.2
321990,36,1/10/1988,0.24
321991,36,1/11/1988,0
321992,36,1/12/1988,0
321993,36,1/13/1988,0.02
321994,36,1/14/1988,0
321995,36,1/15/1988,0
321996,36,1/16/1988,0
321997,36,1/17/1988,0
321998,36,1/18/1988,0
321999,36,1/19/1988,0
322000,36,1/20/1988,0.08
322001,36,1/21/1988,0.43
322002,36,1/22/1988,0.16
322003,36,1/23/1988,0.28
322004,36,1/24/1988,0.16
322005,36,1/25/1988,0.28
322006,36,1/26/1988,0.01
322007,36,1/27/1988,0.28
322008,36,1/28/1988,0.16
322009,36,1/29/1988,0.02
322010,36,1/30/1988,0.24
322011,36,1/31/1988,0.16
322012,36,2/1/1988,0.02
322013,36,2/2/1988,0.05
322014,36,2/3/1988,0.24
322015,36,2/4/1988,0
322016,36,2/5/1988,0.2
322017,36,2/6/1988,0.01
322018,36,2/7/1988,0.26
322019,36,2/8/1988,0.08
322020,36,2/9/1988,0.2
322021,36,2/10/1988,0
322022,36,2/11/1988,0
322023,36,2/12/1988,0
322024,36,2/13/1988,0
322025,36,2/14/1988,0
322026,36,2/15/1988,0
322027,36,2/16/1988,0
322028,36,2/17/1988,0.03
322029,36,2/18/1988,0.08
322030,36,2/19/1988,0.09
322031,36,2/20/1988,0
322032,36,2/21/1988,0
322033,36,2/22/1988,0.24
322034,36,2/23/1988,0
322035,36,2/24/1988,0
322036,36,2/25/1988,0.02
322037,36,2/26/1988,0
322038,36,2/27/1988,0.17
322039,36,2/28/1988,0.16
322040,36,2/29/1988,0.08
322041,36,3/1/1988,0.04
322042,36,3/2/1988,0.12
322043,36,3/3/1988,0.02
322044,36,3/4/1988,0.08
322045,36,3/5/1988,0.18
322046,36,3/6/1988,0.48
322047,36,3/7/1988,0
322048,36,3/8/1988,0
322049,36,3/9/1988,0.06
322050,36,3/10/1988,0.16
322051,36,3/11/1988,0.28
322052,36,3/12/1988,0.28
322053,36,3/13/1988,0.12
322054,36,3/14/1988,0.31
322055,36,3/15/1988,0.06
322056,36,3/16/1988,0
322057,36,3/17/1988,0
322058,36,3/18/1988,0.12
322059,36,3/19/1988,0.1
322060,36,3/20/1988,0.26
322061,36,3/21/1988,0
322062,36,3/22/1988,0.14
322063,36,3/23/1988,0.04
322064,36,3/24/1988,0.35
322065,36,3/25/1988,0.02
322066,36,3/26/1988,0.24
322067,36,3/27/1988,0.08
322068,36,3/28/1988,0.08
322069,36,3/29/1988,0.08
322070,36,3/30/1988,0
322071,36,3/31/1988,0.04
322072,36,4/1/1988,0
322073,36,4/2/1988,0
322074,36,4/3/1988,0
322075,36,4/4/1988,0
322076,36,4/5/1988,0
322077,36,4/6/1988,0
322078,36,4/7/1988,0
322079,36,4/8/1988,0.04
322080,36,4/9/1988,0
322081,36,4/10/1988,0
322082,36,4/11/1988,0
322083,36,4/12/1988,0
322084,36,4/13/1988,0
322085,36,4/14/1988,0
322086,36,4/15/1988,0
322087,36,4/16/1988,0.31
322088,36,4/17/1988,0
322089,36,4/18/1988,0
322090,36,4/19/1988,0.04
322091,36,4/20/1988,0
322092,36,4/21/1988,0
322093,36,4/22/1988,0
322094,36,4/23/1988,0
322095,36,4/24/1988,0
322096,36,4/25/1988,0
322097,36,4/26/1988,0
322098,36,4/27/1988,0.28
322099,36,4/28/1988,0
322100,36,4/29/1988,0
322101,36,4/30/1988,0.04
322102,36,5/1/1988,0.16
322103,36,5/2/1988,0.35
322104,36,5/3/1988,0.43
322105,36,5/4/1988,0
322106,36,5/5/1988,0
322107,36,5/6/1988,0
322108,36,5/7/1988,0.01
322109,36,5/8/1988,0.16
322110,36,5/9/1988,0.75
322111,36,5/10/1988,0
322112,36,5/11/1988,0
322113,36,5/12/1988,0
322114,36,5/13/1988,0
322115,36,5/14/1988,0
322116,36,5/15/1988,0
322117,36,5/16/1988,0
322118,36,5/17/1988,0
322119,36,5/18/1988,0
322120,36,5/19/1988,0
322121,36,5/20/1988,0
322122,36,5/21/1988,0
322123,36,5/22/1988,0
322124,36,5/23/1988,0.08
322125,36,5/24/1988,0
322126,36,5/25/1988,0
322127,36,5/26/1988,0.87
322128,36,5/27/1988,0.16
322129,36,5/28/1988,0.2
322130,36,5/29/1988,0.01
322131,36,5/30/1988,0
322132,36,5/31/1988,0.1
322133,36,6/1/1988,0
322134,36,6/2/1988,0.16
322135,36,6/3/1988,0.05
322136,36,6/4/1988,0.16
322137,36,6/5/1988,0
322138,36,6/6/1988,0
322139,36,6/7/1988,0
322140,36,6/8/1988,0.08
322141,36,6/9/1988,0
322142,36,6/10/1988,0
322143,36,6/11/1988,0
322144,36,6/12/1988,0
322145,36,6/13/1988,0
322146,36,6/14/1988,0
322147,36,6/15/1988,0
322148,36,6/16/1988,0
322149,36,6/17/1988,0
322150,36,6/18/1988,0
322151,36,6/19/1988,0.01
322152,36,6/20/1988,0.08
322153,36,6/21/1988,0.01
322154,36,6/22/1988,0
322155,36,6/23/1988,0.04
322156,36,6/24/1988,0.04
322157,36,6/25/1988,0.01
322158,36,6/26/1988,0
322159,36,6/27/1988,0
322160,36,6/28/1988,0
322161,36,6/29/1988,0.28
322162,36,6/30/1988,0.55
322163,36,7/1/1988,0.24
322164,36,7/2/1988,0.2
322165,36,7/3/1988,0.28
322166,36,7/4/1988,0.37
322167,36,7/5/1988,0
322168,36,7/6/1988,0.04
322169,36,7/7/1988,0.01
322170,36,7/8/1988,0
322171,36,7/9/1988,0
322172,36,7/10/1988,0.04
322173,36,7/11/1988,0
322174,36,7/12/1988,0.08
322175,36,7/13/1988,0.28
322176,36,7/14/1988,0.24
322177,36,7/15/1988,0.51
322178,36,7/16/1988,0.28
